,OBSDATE,PORTNUM,RET,VWRETD,ALPHA,BETA,RSQR,ERRVAR,EXPRET,EXCRET,EXPMKT,EXCMKT,NEXTRF
10823,20100129,24,-0.053813,-0.037197,-0.007879918100694472,1.293394778239184,0.8461248185947341,0.0007586876961346263,-0.005142350000000001,-0.007433416666666668,0.0026362833333333333,0.0003452166666666662,2.8e-05
10824,20100129,25,0.002323,-0.037197,0.002545330321986469,1.1114363289147877,0.7006724907274777,0.0013160349773883135,0.005220083333333334,0.0029290166666666667,0.0026362833333333333,0.0003452166666666662,2.8e-05
10825,20100226,1,0.043462,0.035324,-0.0048028522915703415,1.297489311177475,0.8215416256937855,0.0009157233500696659,-0.002286099999999999,-0.00454995,0.0024587666666666657,0.00019491666666666626,1e-05
10826,20100226,2,0.045206,0.035324,-0.00106436843012137,1.1569992139617238,0.8310617230862496,0.0006814127563813033,0.0014250000000000003,-0.0008388499999999997,0.0024587666666666657,0.00019491666666666626,1e-05
10827,20100226,3,0.046295,0.035324,-0.0028485679743839613,1.1529780643897252,0.8452976780709793,0.0006092262353678233,-0.00035998333333333324,-0.0026238333333333318,0.0024587666666666657,0.00019491666666666626,1e-05
10828,20100226,4,0.049896,0.035324,-0.0008034202980237994,1.0786847269284368,0.7669705380443277,0.0008852594299467079,0.0016706833333333343,-0.0005931666666666655,0.0024587666666666657,0.00019491666666666626,1e-05
10829,20100226,5,0.075229,0.035324,-1.355015741065003e-05,1.2829422355399056,0.7879461830203293,0.0011092082602302523,0.0025003666666666654,0.00023651666666666633,0.0024587666666666657,0.00019491666666666626,1e-05
10830,20100226,6,0.020918,0.035324,-0.00030903941424822003,1.1659995600592792,0.8324341288860343,0.000685301710423647,0.0021820833333333328,-8.176666666666644e-05,0.0024587666666666657,0.00019491666666666626,1e-05
10831,20100226,7,0.030098,0.035324,0.002968929391155067,1.172829117631133,0.8431687671950807,0.0006406736701227302,0.005461383333333334,0.003197533333333334,0.0024587666666666657,0.00019491666666666626,1e-05
10832,20100226,8,0.029843,0.035324,0.004681767478232481,1.1106414113767684,0.818512441105113,0.000684886571110344,0.0071621,0.004898250000000001,0.0024587666666666657,0.00019491666666666626,1e-05
10833,20100226,9,0.059179,0.035324,0.00017133555616434407,1.1041356673911507,0.7995423388513248,0.000765377027320255,0.0026504000000000002,0.0003865499999999987,0.0024587666666666657,0.00019491666666666626,1e-05
10834,20100226,10,0.05411,0.035324,0.00042694539744169216,1.3806991153055805,0.8007177738168091,0.0011880549877697575,0.0029599166666666663,0.0006960666666666675,0.0024587666666666657,0.00019491666666666626,1e-05
10835,20100226,11,0.043043,0.035324,0.0006416259675059524,1.1647235527698192,0.8760991348579782,0.0004804145525704571,0.0031325000000000003,0.0008686500000000006,0.0024587666666666657,0.00019491666666666626,1e-05
10836,20100226,12,0.042287,0.035324,0.002975779090083315,1.1395685844379022,0.8914596374302983,0.00039593133231539246,0.00546175,0.0031979000000000013,0.0024587666666666657,0.00019491666666666626,1e-05
10837,20100226,13,0.046467,0.035324,0.004124499898137481,1.039248064279708,0.8855102977394332,0.0003496718006508523,0.006590916666666668,0.004327066666666669,0.0024587666666666657,0.00019491666666666626,1e-05
10838,20100226,14,0.066081,0.035324,0.001233871258729895,1.1255001689787387,0.8861630037800399,0.00040748374924781634,0.0037170999999999997,0.0014532500000000003,0.0024587666666666657,0.00019491666666666626,1e-05
